"Transaction Hash","Blockno","UnixTimestamp","DateTime (UTC)","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $3138.11695679038/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method"
"0x2d29fa5edc92093e0a4370f71bc9cb32140fdd649bd877ebbbceb7abc782a3d7","18080289","1694038223","2023-09-06 22:10:23","0x65c1d9c16ce8b04f9ceaa3bcd23c5facbd532d29","0x9198142c6e99c63f0e1e1d781e52a4268a3ede17","","0","0","0","0.001503424","4.71792034764562","1632.35","","","Exec Transaction"
"0x0a71849e7ea4ea82c59e55f302617e8e2c0c544ee23f2f0d2d2762e60db946ef","18101608","1694296031","2023-09-09 21:47:11","0x65c1d9c16ce8b04f9ceaa3bcd23c5facbd532d29","0x9198142c6e99c63f0e1e1d781e52a4268a3ede17","","0","0","0","0.002889419441797038","9.06733614558308","1635.28","","","Exec Transaction"
"0x53f61f1b04a56cd417df505523ebab3013163080dac87e108584ef3ce3afffc2","18116097","1694471363","2023-09-11 22:29:23","0x65c1d9c16ce8b04f9ceaa3bcd23c5facbd532d29","0x9198142c6e99c63f0e1e1d781e52a4268a3ede17","","0","0","0","0.002002512","6.28411686337622","1551.73","","","Exec Transaction"
"0x79a6a9938a298b7f17970d66339e3abba040659ab0c2f2af73827c67a2c7ebcd","18116100","1694471399","2023-09-11 22:29:59","0x65c1d9c16ce8b04f9ceaa3bcd23c5facbd532d29","0x9198142c6e99c63f0e1e1d781e52a4268a3ede17","","0","0","0","0.000871651506893472","2.73534437419429","1551.73","","","Exec Transaction"
"0xb3c06e3cf0fedb32be54ea9b1d91706d217e44ccfe0fd5888c8234cb346bb384","18128518","1694621867","2023-09-13 16:17:47","0x65c1d9c16ce8b04f9ceaa3bcd23c5facbd532d29","0x9198142c6e99c63f0e1e1d781e52a4268a3ede17","","0","0","0","0.00389179","12.2128921912672","1607.99","","","Exec Transaction"
"0xb4ecb0c8ee9e50fa9741eae3ded30f22f7f6cb3167167bca14a52f93c44cd73b","18128523","1694621927","2023-09-13 16:18:47","0x65c1d9c16ce8b04f9ceaa3bcd23c5facbd532d29","0x9198142c6e99c63f0e1e1d781e52a4268a3ede17","","0","0","0","0.000981003557488308","3.07850389842575","1607.99","","","Exec Transaction"
"0xbedb94f71552f9e8104a51ac24332c8b10bb7b96805b450af03ae9b3ead36bc0","18128564","1694622419","2023-09-13 16:26:59","0x65c1d9c16ce8b04f9ceaa3bcd23c5facbd532d29","0x9198142c6e99c63f0e1e1d781e52a4268a3ede17","","0","0","0","0.003848295","12.0763997942316","1607.99","","","Exec Transaction"
"0xf75ec7d0a7dc7ebd9244eae77fbbedd9dbf2f20d23f87afa457dbcfd785d8c1e","18138167","1694738903","2023-09-15 00:48:23","0x65c1d9c16ce8b04f9ceaa3bcd23c5facbd532d29","0x9198142c6e99c63f0e1e1d781e52a4268a3ede17","","0","0","0","0.000749600972622684","2.35233552301381","1641.48","","","Exec Transaction"
"0x27a8708b0a93a3d2952910670ed228250485533b0784f91563530a39acde5550","18142502","1694791691","2023-09-15 15:28:11","0x65c1d9c16ce8b04f9ceaa3bcd23c5facbd532d29","0x9198142c6e99c63f0e1e1d781e52a4268a3ede17","","0","0","0","0.00216664578328277","6.79918787187803","1641.48","","","Exec Transaction"
"0x89e1fc4046350d81a2694df9c9d0c301613d498aa81788ae59b2c41fc6c0d321","18149448","1694876399","2023-09-16 14:59:59","0x0161c445a51b6324e72ec676e6152af8cf7901d6","0x9198142c6e99c63f0e1e1d781e52a4268a3ede17","","0","0","0","0.00279276577166418","8.76402562440313","1634.86","","","Exec Transaction"
"0x8565444a5e07d8721c9da94df9803d3962d29255f656cef7d5bdbd146322b13f","18164939","1695065711","2023-09-18 19:35:11","0x65c1d9c16ce8b04f9ceaa3bcd23c5facbd532d29","0x9198142c6e99c63f0e1e1d781e52a4268a3ede17","","0","0","0","0.0030853941606384","9.68232773388138","1637.93","","","Exec Transaction"
"0x9f91ab89e1933dd056b2e214e881f2ce0df6720c0a8766d9df06a6e6dd83eed1","18179027","1695236087","2023-09-20 18:54:47","0x65c1d9c16ce8b04f9ceaa3bcd23c5facbd532d29","0x9198142c6e99c63f0e1e1d781e52a4268a3ede17","","0","0","0","0.002056874554510644","6.45471291750051","1622.39","","","Exec Transaction"
"0x02bc87d556deb7001e56ae374375eca74f00834890f21856a19e7887c274568d","18192252","1695396275","2023-09-22 15:24:35","0x65c1d9c16ce8b04f9ceaa3bcd23c5facbd532d29","0x9198142c6e99c63f0e1e1d781e52a4268a3ede17","","0","0","0","0.000803021885052192","2.51997659415606","1593.09","","","Exec Transaction"
"0xd144081136bac6eb1331514ab577d6e8b66a427f0ce6f5ccd901a218311a2b3d","18214045","1695659987","2023-09-25 16:39:47","0x65c1d9c16ce8b04f9ceaa3bcd23c5facbd532d29","0x9198142c6e99c63f0e1e1d781e52a4268a3ede17","","0","0","0","0.002505965","7.86401125962321","1587.98","","","Exec Transaction"
"0xadf7f3f3874305cf96e395fed54d4ca2fb40263d69dfc0e5180dc94c72a096fd","18252014","1696119011","2023-10-01 00:10:11","0x65c1d9c16ce8b04f9ceaa3bcd23c5facbd532d29","0x9198142c6e99c63f0e1e1d781e52a4268a3ede17","","0","0","0","0.001755726","5.50967353207775","1733.44","","","Exec Transaction"
"0x0947046eff6084298028e60c6d16de4ab63999321f268909bc056136174e76af","18252074","1696119731","2023-10-01 00:22:11","0x0161c445a51b6324e72ec676e6152af8cf7901d6","0x9198142c6e99c63f0e1e1d781e52a4268a3ede17","","0","0","0","0.00203521666750728","6.386747935047","1733.44","","","Exec Transaction"
"0x39f69e6d073407cfef00965b6853860b596d8f9cedf7cad90fc32722e8be4195","18266314","1696291463","2023-10-03 00:04:23","0x0161c445a51b6324e72ec676e6152af8cf7901d6","0x9198142c6e99c63f0e1e1d781e52a4268a3ede17","","0","0","0","0.003166704","9.93748751953592","1656.96","","","Exec Transaction"
"0x6112422f2c11c8288a0b2f64346702df461aba9095d141ac22a9b8a3ea869442","18266318","1696291511","2023-10-03 00:05:11","0x0161c445a51b6324e72ec676e6152af8cf7901d6","0x9198142c6e99c63f0e1e1d781e52a4268a3ede17","","0","0","0","0.000622341","1.95297884500588","1656.96","","","Exec Transaction"
"0x1ddd7cfa275d365ddb44fb9c6cd432aea57346499cb4d89c922312cd58f1727c","18307844","1696793327","2023-10-08 19:28:47","0x0161c445a51b6324e72ec676e6152af8cf7901d6","0x9198142c6e99c63f0e1e1d781e52a4268a3ede17","","0","0","0","0.001308678","4.10678462277852","1633.61","","","Exec Transaction"
"0x18063397a56dbcb3d27c8c74692b8d664bf93f92f7564d339a42293573ae3a89","18330393","1697066015","2023-10-11 23:13:35","0xb1a865fc0b7a1a43265af0ec38ca2993b1db3b97","0x9198142c6e99c63f0e1e1d781e52a4268a3ede17","","0","0","0","0.001029624143537898","3.23108098395705","1566.52","","","Exec Transaction"
"0x26dcb98866290f97bbf9454e11e9728e83e74d485297783eed1ea2e0147e416a","18357368","1697392115","2023-10-15 17:48:35","0xb1a865fc0b7a1a43265af0ec38ca2993b1db3b97","0x9198142c6e99c63f0e1e1d781e52a4268a3ede17","","0","0","0","0.000394574960883618","1.23822237547378","1557.99","","","Exec Transaction"
"0x61eb149967ace78ac86af23211dc9e095f4728d86a7a05a9b440b93a3722a96b","18409795","1698025571","2023-10-23 01:46:11","0x0161c445a51b6324e72ec676e6152af8cf7901d6","0x9198142c6e99c63f0e1e1d781e52a4268a3ede17","","0","0","0","0.00152325","4.78013665443095","1766.32","","","Exec Transaction"
"0x2f16c226c4ad4ebaa06d7072c34a3c0e7cc92d9e52aa8e8c378674a5a807c5f7","18473896","1698801107","2023-11-01 01:11:47","0x0161c445a51b6324e72ec676e6152af8cf7901d6","0x9198142c6e99c63f0e1e1d781e52a4268a3ede17","","0","0","0","0.001446171257622891","4.53825454596926","1847.63","","","Exec Transaction"
"0xe53ee1b9ff8a95f8c4150e6fb9b82e32f7feca71feef4d9a3db31ad9f9a2eab0","18669377","1701165491","2023-11-28 09:58:11","0x0161c445a51b6324e72ec676e6152af8cf7901d6","0x9198142c6e99c63f0e1e1d781e52a4268a3ede17","","0","0","0","0.00501295815871411","15.7312490015414","2049.10","","","Exec Transaction"
"0x812392662f7ed1a0101c07013dee99c86b7ac63fab926b9b473bacaec8c1ea77","19274257","1708496927","2024-02-21 06:28:47","0xb1a865fc0b7a1a43265af0ec38ca2993b1db3b97","0x9198142c6e99c63f0e1e1d781e52a4268a3ede17","","0","0","0","0.00465958054324016","14.6223087142725","2968.67","","","Exec Transaction"
"0x78ec2fafd19b3756859c31a258d210caa1eaf417115256b02f4152f6fe7bafc7","19447194","1710588911","2024-03-16 11:35:11","0xb1a865fc0b7a1a43265af0ec38ca2993b1db3b97","0x9198142c6e99c63f0e1e1d781e52a4268a3ede17","","0","0","0","0.005197924123875084","16.3116938332422","3520.08","","","Exec Transaction"
"0xd3c4bfc3f57685ec23a43a4fc4589ad3fe8f32596cd456d671d19c4cf2d3875c","19712408","1713806675","2024-04-22 17:24:35","0xb1a865fc0b7a1a43265af0ec38ca2993b1db3b97","0x9198142c6e99c63f0e1e1d781e52a4268a3ede17","","0","0","0","0.004124261801939535","12.9424158949093","3201.55","","","Exec Transaction"
